Project URL,Commit URL,Commit Message
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/8ac373934f04c0baa84d29b78c4d18f63db86944 ,  bug 299813 -  [jsf2.0] - new implicit objects defined for use in el expressions 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/87f32b8aa0f31ecfe927502a5a4ec504a7d79789 , [bug 312826] jem ide remote vm fails to find a dependent class for the taganalyzer 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/9149035f0713f230ece2cd30556291a3a5b9b4c3 , bug 313063  copyright errors in jsf features 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/7218b6fe58082f63cbc1d0426a39da69401c842f , [bug 312954] change the default preference for the tagintrospectingstrategy to be disabled. revert this when other tag introspection bugs like 312936, get fixed. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/4a097395c1d2e9b96f6502380acca4724d3e0297 , pmc approved fix for https://bugs.eclipse.org/bugs/show_bug.cgi?id=313206. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/f02b3bf8d079d02d5bfcaf7754101786dfdbbe58 , fix for pmc approved: https://bugs.eclipse.org/bugs/show_bug.cgi?id=312358 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/9f8010701fdb2fcb95f58624eb2ce2bf046c6369 , fix for https://bugs.eclipse.org/bugs/show_bug.cgi?id=253691 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/83543171eb463b888cdce39fe322f3b003a47ae2 , fix for pmc approved https://bugs.eclipse.org/bugs/show_bug.cgi?id=269080 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/6d4583d9b6068bae039936ba2ac227cda9bd2af5 , fix mispatched lines. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/c04ff8d8dde01110a03ab14ceb928fcc7353c739 , fix about file 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/0c80d4ae347ecf4f2aa743e54474e5f20b8cc6df , fix for pmc_approved https://bugs.eclipse.org/bugs/show_bug.cgi?id=269069 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/ba926df736ca863946d369c29c9249d2d086321c , fix license 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/8fbd2a82a1c791079fd6572b22b9815dc8416fef , fix license 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/ac6dc88a3febf1a1c29c23278f1b41cf56e06b04 , [bug 313650] as-you-type el validation preference for jsf context is ignored and behavior defaults to build/run validation preference. set the scope of the jsfvalidator to partial for source validation. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/943ac12fd97ce48fe08cf9ddce92dc075c432fff , bug 313848 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/acb61c8229f1e15f3b0b182f6e11112160b795a5 , fix for pmc_approved https://bugs.eclipse.org/bugs/show_bug.cgi?id=309488. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/32d649746fe653ae117b64d06ea071940fb33354 , fix for pmc_approved  https://bugs.eclipse.org/bugs/show_bug.cgi?id=312942. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/709a9cfd416f694906e526acd4d44832be6e5aa7 , fix for pmc_approved https://bugs.eclipse.org/bugs/show_bug.cgi?id=312345. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/034a71ac03924ca1e7acea9ef0440261b9bc336d , fix for pmc_approved https://bugs.eclipse.org/bugs/show_bug.cgi?id=313394 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/960cb832c609481b28ba2c6722ac16af6437d618 , fix for pmc_approved https://bugs.eclipse.org/bugs/show_bug.cgi?id=314145 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/2feb6bae2ee82b52bd2c6c9ceb8415d408e87c39 , [314030] - eclipse hangs with heap issue when you edit xhtml files if you add *.xhtml to jsp content 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/afd5039f45d8d6239c1a8fbe295d21c2f381061c , fix for pmc_approved https://bugs.eclipse.org/bugs/show_bug.cgi?id=314176. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/45300c24c9b7910f86acf3c11284a3a9e2b1e074 , bug 314135 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/0f47fa199cc034695be9526b11c0134a60c39be8 , fix for pmc_approved https://bugs.eclipse.org/bugs/show_bug.cgi?id=314903. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/52ce5452a4411d27ca0ac414058c666e1b1b4343 , [315257] - errors logged while loading jsp tag registry 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/7fb9617d232bdede666d185cd185e60ec52558b2 , pmc_approved fix for https://bugs.eclipse.org/bugs/show_bug.cgi?id=315693 . 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/e79121d00fa9ac8d82a78c0fddc7a909e54de5aa , pmc_approved fix for https://bugs.eclipse.org/bugs/show_bug.cgi?id=315686. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/b343d7b6de52660a25826fcf8683581f062bb0dc , [316926] jsffileurl#getfileurl fails when jsf version does not match its default jee version 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/37e928804dd04b694bdeb1bb997e00986127ac70 , bug 317748 - [hotbug-request] manifest in jsf.facelet.core: require-bundle vs import-package 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/e6d4d2d404f3821c5d1abe8ba65c03e55f633c5b , bug 317748 - [hotbug-request] manifest in jsf.facelet.core: require-bundle vs import-package. -[remaining work, overlooked in previous fix]- 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/f055e0b2b4131f335ae34ac5618e60dbd1b95fe5 ,  bug 318596 -  [hotbug-request] default facelets taglibs are not loaded when product is installed into a path with spaces 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/c07f85e146107e752c4fbf159a41f28474b4c04f ,  bug 316585 -  wrong name for jsf plugins in helios update site 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/720918a5c49c54e6d51d9445e346c0f734e4ef4c , [bug 316385] give priority to non-jsf tools factory delegates if registered.  in 3.3 we will improve the api to provide for this explicitly. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/fa63ee4c8b3e45be0d028e4a2ca9677049d43701 , fix version error in 3.2.2 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/9b9e2a5f3a7feacb9b0be6dbdc184583fb1e5e92 , [bug 323291] apply patch to fix el-resolver loading problem and make app config manager more robust. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/3dafef9742d6813af5c6668549ad9c2afffaad98 , [bug 318478] make the handling of ids more robust and only report these exceptions as info's. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/6a24c0b85ed8add22e8f18b2175af08a6e8ae25b , 323083 - [wpe] npe and failure opening wpe using unknown file type 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/8ec855c1b292777de1bf05f79a6d9fe9dfc310d7 , bug 319189 - metadata for graphicimage tries to resolve too many attributes 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/87b6d5cd0192ec60c0e2a12942aa9d0694881a09 , fix dependency version 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/52c36b9c37b816e6d1cb630309444bb308c634c8 , version errors, see bug 324559 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/ec7404d5930cea947c74c18bf278b5377f0a43be , [bug 308337] - [jsf2.0] facelet validator to support the implicit navigation - fixes the false warning issue. contribution from xiaonan jiang. thanks. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/aeb997ca76640f7f3b1e6e66d68effc6d33aa612 , [bug 327733] - memory leak in metadatamodelmanager. override destroy() to clean up resources and memory references when the aasociated project is deleted. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/3ff8696d160bb3572cbc2decd38d3a54cefb4eae , [bug 327911] memory leak in tldtagregistry - need to remove preference store listener 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/d28c96dabdb4237a37ad413b4bebb7ebd34576ec , [bug 327834] memory leak in abstractjsfappconfigmanager 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/e9863229c509cc635f33af031d782cc95f78fa53 , [324134] typo in attribute name, faulty content assist. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/d3b61b961c31c35705369e77ca85242334fc4d74 , [bug 328666] memory leak in metadatalocatorfactory - listen for project delete event and remove locators. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/974fd32145e8fea1e2202c307892f21d3c6980b4 , fix version issues 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/a413109d677e0fc8172f949226a12388bd7f4876 , bug 330412 - [wpe] drag 'n' drop of tag from palette doesn't notify team system of edit 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/03d2fd5174d3161c47364888165be0c86af11cfe , bug 330413 - [wpe] modifying tag attribute using property sheet doesn't notify team system of edit 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/e78fc12f0b18c8397340a19ceca41b8cc4f194a6 , [bug 330302] reduce the number of calls to modelmanagerimpl 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/77f495900a5689b9e2992fc2ffb74ca21993cb1d , [bug 330937] apply patch. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/edc83ff40e2727dd1509407e13c4a01eafc0dde3 , bug 330976 - potential for deadlock in jsfappconfigmanager init ...contributed by andrew mcculloch. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/57280eeca9fa9f8477242a1646abd79ea8b3cd88 , bug 330976 - potential for deadlock in jsfappconfigmanager init. additional change required to avoid locking on jsfappconfigmanagerfactory.class monitor while acquiring rule. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/3fa1aa0efc2a4a58e8154d22954a6a1e38624f38 , bug 330412 - [wpe] drag 'n' drop of tag from palette doesn't notify team system of edit bug 330413 - [wpe] modifying tag attribute using property sheet doesn't notify team system of edit 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/a91b69a7be4047ac652a60a2fc2d33ad2f8b6a98 , bug 191494 - unable to switch pages in faces config editor without mouse 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/2030cc4acd870dcafebee2efa516a9aafa57c251 , bug 327120 - need to check whether gettextcontent() is null before calling gettextcontent().trim() 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/27cdeb7ec355386a9331f133ae97ca0dabfdaea0 , bug 191501 - [wpe] unable to toggle pages within the web page editor without mouse 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/55e5b565e424a3a79ec06ac3a75b4f6d4efb4f5d , bug 325490 - [jsf2.0] false warning from facelet validator when working with facelet pages in a sub-folder 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/ceca621c21b5107cf802498cef6718d8b0402c4a , [bug 330621] abstractdelegatingfactory and implementations synchronized incorrectly-inefficiently. contribution from andrew mcculloch. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/390a446a801065590596e5dc88af4c1b1b5d31a3 , pmc_approved: bug 328402 - [wpe] tag libraries that don't provide display-label md will break skinning functionality bug 328661 - [wpe] too many "drag and drop web page content here" areas on design page 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/d8e09921ad50c594e9d9ff7965bd1c18e2a633d2 , pmc_approved (1 vote): bug 248891 - translated color values are inserted bug 291759 - npe in defaultbeansymbolsourceprovider.isbeanscopeinmask bug 333783 - appconfig validator fails when it encounters bodiless nodes 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/0e287b915033ac8c848ea3d897f7f61b49ac8fc0 , bug 335276 - compile errors with near m5 platform 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/06e31057f36e4e232fcddc2027fb7f16bf8466b2 , bug 335806 - can not pack jsf.core bundle 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/4d5638bffcd812eef8553cc168fb45a46ce7c9fd , bug 337656 - move to use license (eua) files/technique 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/6b4082ad6b8235e15d6766dfedc75d3ef1e5317c , fix license 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/64bb7567c563428c47cc59b5b84344b1164a9a35 , bug 293460 - installing jsf facet should update web.xml only if needed. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/39b92f735b8dae0ba52397ef6ef90a4b4cb5a68b , fix inability to install jsf 1.1 facet - regression introduced by fix for bug 293460. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/3f2ea417dd8a743ccdb6327b68041871dce7e146 , bug 309752 - [jsf2.0] exceptions closing a dynamicwebproject with xhtml files.. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/3579a376d826e95fb70421bb2d5c830c94986d38 , bug 330012 - [jsf2.0] false warning: jsf 2 validator ids are marked as not registered 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/bb6167abcf793d292cbf56eed40c5be5356ae124 , bug 221730 - [api] inlinestyle properties dialog sets (invalid) style 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/049854a573cf1c05cc97d2046e9cda4383d8e2a2 , bug 239016 - unable to handle the custom elresolver 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/f4ca0d66a5587c332a83b64732c793cab90451bf , bug 319317 - [api] third-party plug-in providing javax.servlet.jsp.el version 2.1 or greater breaks wpe preview 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/a84d575d55e804c9dc53f05a7ec67852e2a57fbc , bug 254777 - npe in faces config editor 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/062995bc4d3628ce7bd54499a72fa74844ab17d8 , bug 340427 - jarbasedjsfresource locks jars 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/06af2a9a1203da353f5d608ac75ae2466c9c3996 , bug 313830 - jsfutils should use content type instead file extension in isvalidknownextension. 
